['LR', 'CART', 'KNN', 'SGD', 'MLP', 'EXTRA'];0.02;nan;0.21;0.22
['LR', 'CART', 'KNN', 'SVC', 'MLP', 'EXTRA'];0.02;nan;0.29;0.13
['LR', 'CART', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.03;nan;0.1;0.26
['LR', 'NAIVE', 'KNN', 'SGD', 'SVC', 'MLP'];0.07;0.11;0.27;0.36
['LR', 'NAIVE', 'KNN', 'SGD', 'SVC', 'EXTRA'];0.05;nan;0.11;0.35
['LR', 'NAIVE', 'KNN', 'SGD', 'MLP', 'EXTRA'];0.05;nan;0.23;0.32
['LR', 'NAIVE', 'KNN', 'SVC', 'MLP', 'EXTRA'];0.03;nan;0.18;0.29
['LR', 'NAIVE', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.06;nan;0.06;0.36
['LR', 'KNN', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.03;nan;0.31;0.25
['CART', 'NAIVE', 'KNN', 'SGD', 'SVC', 'MLP'];0.05;nan;0.17;0.34
['CART', 'NAIVE', 'KNN', 'SGD', 'SVC', 'EXTRA'];0.03;nan;0.06;0.33
['CART', 'NAIVE', 'KNN', 'SGD', 'MLP', 'EXTRA'];0.04;nan;0.2;0.29
['CART', 'NAIVE', 'KNN', 'SVC', 'MLP', 'EXTRA'];0.01;nan;0.08;0.26
['CART', 'NAIVE', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.04;nan;0.02;0.34
['CART', 'KNN', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.01;nan;0.16;0.23
['NAIVE', 'KNN', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.05;nan;0.17;0.34
['LR', 'CART', 'NAIVE', 'KNN', 'SGD', 'SVC', 'MLP'];0.05;nan;0.19;0.32
['LR', 'CART', 'NAIVE', 'KNN', 'SGD', 'SVC', 'EXTRA'];0.04;nan;0.08;0.31
['LR', 'CART', 'NAIVE', 'KNN', 'SGD', 'MLP', 'EXTRA'];0.03;nan;0.16;0.29
['LR', 'CART', 'NAIVE', 'KNN', 'SVC', 'MLP', 'EXTRA'];0.02;nan;0.13;0.25
['LR', 'CART', 'NAIVE', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.04;nan;0.04;0.32
['LR', 'CART', 'KNN', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.02;nan;0.22;0.23
['LR', 'NAIVE', 'KNN', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.05;nan;0.19;0.32
['CART', 'NAIVE', 'KNN', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.03;nan;0.12;0.3
['LR', 'CART', 'NAIVE', 'KNN', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.04;nan;0.14;0.3
